"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MLT","POP","TOT","AGRWTH","A","1972",0.0746,
"MLT","POP","TOT","AGRWTH","A","1973",0.1676,
"MLT","POP","TOT","AGRWTH","A","1974",0.2583,
"MLT","POP","TOT","AGRWTH","A","1975",0.3537,
"MLT","POP","TOT","AGRWTH","A","1976",0.4516,
"MLT","POP","TOT","AGRWTH","A","1977",0.555,
"MLT","POP","TOT","AGRWTH","A","1978",0.6507,
"MLT","POP","TOT","AGRWTH","A","1979",0.7343,
"MLT","POP","TOT","AGRWTH","A","1980",0.8054,
"MLT","POP","TOT","AGRWTH","A","1981",0.8758,
"MLT","POP","TOT","AGRWTH","A","1982",0.9366,
"MLT","POP","TOT","AGRWTH","A","1983",0.9683,
"MLT","POP","TOT","AGRWTH","A","1984",-3.512,
"MLT","POP","TOT","AGRWTH","A","1985",1.7722,
"MLT","POP","TOT","AGRWTH","A","1986",1.6849,
"MLT","POP","TOT","AGRWTH","A","1987",0.6909,
"MLT","POP","TOT","AGRWTH","A","1988",0.8244,
"MLT","POP","TOT","AGRWTH","A","1989",0.978,
"MLT","POP","TOT","AGRWTH","A","1990",0.9831,
"MLT","POP","TOT","AGRWTH","A","1991",1.0043,
"MLT","POP","TOT","AGRWTH","A","1992",0.9876,
"MLT","POP","TOT","AGRWTH","A","1993",0.9533,
"MLT","POP","TOT","AGRWTH","A","1994",0.8875,
"MLT","POP","TOT","AGRWTH","A","1995",0.6772,
"MLT","POP","TOT","AGRWTH","A","1996",0.6084,
"MLT","POP","TOT","AGRWTH","A","1997",0.6839,
"MLT","POP","TOT","AGRWTH","A","1998",0.6076,
"MLT","POP","TOT","AGRWTH","A","1999",0.4884,
"MLT","POP","TOT","AGRWTH","A","2000",1.6997,
"MLT","POP","TOT","AGRWTH","A","2001",1.8713,
"MLT","POP","TOT","AGRWTH","A","2002",0.7482,
"MLT","POP","TOT","AGRWTH","A","2003",0.6599,
"MLT","POP","TOT","AGRWTH","A","2004",0.6726,
"MLT","POP","TOT","AGRWTH","A","2005",0.6384,
"MLT","POP","TOT","AGRWTH","A","2006",0.3679,
"MLT","POP","TOT","AGRWTH","A","2007",0.3488,
"MLT","POP","TOT","AGRWTH","A","2008",0.6515,
"MLT","POP","TOT","AGRWTH","A","2009",0.7572,
"MLT","POP","TOT","AGRWTH","A","2010",0.4938,
"MLT","POP","TOT","AGRWTH","A","2011",0.4224,
"MLT","POP","TOT","AGRWTH","A","2012",0.9042,
"MLT","POP","TOT","AGRWTH","A","2013",1.4139,
"MLT","POP","TOT","AGRWTH","A","2014",2.0154,
"MLT","POP","TOT","AGRWTH","A","2015",2.4167,
"MLT","POP","TOT","AGRWTH","A","2016",2.3147,
"MLT","POP","TOT","AGRWTH","A","2017",2.778,
"MLT","POP","TOT","AGRWTH","A","2018",3.3734,
"ROU","POP","TOT","AGRWTH","A","1960",1.0503,
"ROU","POP","TOT","AGRWTH","A","1961",0.8932,
"ROU","POP","TOT","AGRWTH","A","1962",0.7665,
"ROU","POP","TOT","AGRWTH","A","1963",0.7175,
"ROU","POP","TOT","AGRWTH","A","1964",0.7722,
"ROU","POP","TOT","AGRWTH","A","1965",0.8977,
"ROU","POP","TOT","AGRWTH","A","1966",1.0462,
"ROU","POP","TOT","AGRWTH","A","1967",1.1656,
"ROU","POP","TOT","AGRWTH","A","1968",-0.054,
"ROU","POP","TOT","AGRWTH","A","1969",1.0571,
"ROU","POP","TOT","AGRWTH","A","1970",1.2057,
"ROU","POP","TOT","AGRWTH","A","1971",1.0428,
"ROU","POP","TOT","AGRWTH","A","1972",0.9597,
"ROU","POP","TOT","AGRWTH","A","1973",0.8603,
"ROU","POP","TOT","AGRWTH","A","1974",0.9298,
"ROU","POP","TOT","AGRWTH","A","1975",1.2561,
"ROU","POP","TOT","AGRWTH","A","1976",1.2118,
"ROU","POP","TOT","AGRWTH","A","1977",0.9487,
"ROU","POP","TOT","AGRWTH","A","1978",0.898,
"ROU","POP","TOT","AGRWTH","A","1979",0.6332,
"ROU","POP","TOT","AGRWTH","A","1980",0.5287,
"ROU","POP","TOT","AGRWTH","A","1981",0.6564,
"ROU","POP","TOT","AGRWTH","A","1982",0.5487,
"ROU","POP","TOT","AGRWTH","A","1983",0.377,
"ROU","POP","TOT","AGRWTH","A","1984",0.3549,
"ROU","POP","TOT","AGRWTH","A","1985",0.4083,
"ROU","POP","TOT","AGRWTH","A","1986",0.4567,
"ROU","POP","TOT","AGRWTH","A","1987",0.493,
"ROU","POP","TOT","AGRWTH","A","1988",0.4716,
"ROU","POP","TOT","AGRWTH","A","1989",0.4501,
"ROU","POP","TOT","AGRWTH","A","1990",0.1743,
"ROU","POP","TOT","AGRWTH","A","1991",-0.864,
"ROU","POP","TOT","AGRWTH","A","1992",-0.899,
"ROU","POP","TOT","AGRWTH","A","1993",-0.136,
"ROU","POP","TOT","AGRWTH","A","1994",-0.145,
"ROU","POP","TOT","AGRWTH","A","1995",-0.202,
"ROU","POP","TOT","AGRWTH","A","1996",-0.287,
"ROU","POP","TOT","AGRWTH","A","1997",-0.287,
"ROU","POP","TOT","AGRWTH","A","1998",-0.206,
"ROU","POP","TOT","AGRWTH","A","1999",-0.156,
"ROU","POP","TOT","AGRWTH","A","2000",-0.129,
"ROU","POP","TOT","AGRWTH","A","2001",-1.385,
"ROU","POP","TOT","AGRWTH","A","2002",-2.061,
"ROU","POP","TOT","AGRWTH","A","2003",-0.467,
"ROU","POP","TOT","AGRWTH","A","2004",-0.567,
"ROU","POP","TOT","AGRWTH","A","2005",-0.616,
"ROU","POP","TOT","AGRWTH","A","2006",-0.59,
"ROU","POP","TOT","AGRWTH","A","2007",-1.466,
"ROU","POP","TOT","AGRWTH","A","2008",-1.652,
"ROU","POP","TOT","AGRWTH","A","2009",-0.829,
"ROU","POP","TOT","AGRWTH","A","2010",-0.592,
"ROU","POP","TOT","AGRWTH","A","2011",-0.489,
"ROU","POP","TOT","AGRWTH","A","2012",-0.434,
"ROU","POP","TOT","AGRWTH","A","2013",-0.356,
"ROU","POP","TOT","AGRWTH","A","2014",-0.361,
"ROU","POP","TOT","AGRWTH","A","2015",-0.472,
"ROU","POP","TOT","AGRWTH","A","2016",-0.583,
"ROU","POP","TOT","AGRWTH","A","2017",-0.6,
"ROU","POP","TOT","AGRWTH","A","2018",-0.596,
"SAU","POP","TOT","AGRWTH","A","1960",3.0441,
"SAU","POP","TOT","AGRWTH","A","1961",3.2384,
"SAU","POP","TOT","AGRWTH","A","1962",3.4128,
"SAU","POP","TOT","AGRWTH","A","1963",3.525,
"SAU","POP","TOT","AGRWTH","A","1964",3.5589,
"SAU","POP","TOT","AGRWTH","A","1965",3.5539,
"SAU","POP","TOT","AGRWTH","A","1966",3.5421,
"SAU","POP","TOT","AGRWTH","A","1967",3.5819,
"SAU","POP","TOT","AGRWTH","A","1968",3.7082,
"SAU","POP","TOT","AGRWTH","A","1969",3.9376,
"SAU","POP","TOT","AGRWTH","A","1970",4.2281,
"SAU","POP","TOT","AGRWTH","A","1971",4.5337,
"SAU","POP","TOT","AGRWTH","A","1972",4.8008,
"SAU","POP","TOT","AGRWTH","A","1973",5.0079,
"SAU","POP","TOT","AGRWTH","A","1974",5.142,
"SAU","POP","TOT","AGRWTH","A","1975",5.2323,
"SAU","POP","TOT","AGRWTH","A","1976",5.2486,
"SAU","POP","TOT","AGRWTH","A","1977",5.2821,
"SAU","POP","TOT","AGRWTH","A","1978",5.4453,
"SAU","POP","TOT","AGRWTH","A","1979",5.7579,
"SAU","POP","TOT","AGRWTH","A","1980",6.1111,
"SAU","POP","TOT","AGRWTH","A","1981",6.4273,
"SAU","POP","TOT","AGRWTH","A","1982",6.5731,
"SAU","POP","TOT","AGRWTH","A","1983",6.4785,
"SAU","POP","TOT","AGRWTH","A","1984",6.13,
"SAU","POP","TOT","AGRWTH","A","1985",5.6399,
"SAU","POP","TOT","AGRWTH","A","1986",5.1549,
"SAU","POP","TOT","AGRWTH","A","1987",4.7346,
"SAU","POP","TOT","AGRWTH","A","1988",4.3341,
"SAU","POP","TOT","AGRWTH","A","1989",3.9637,
"SAU","POP","TOT","AGRWTH","A","1990",3.6232,
"SAU","POP","TOT","AGRWTH","A","1991",3.3136,
"SAU","POP","TOT","AGRWTH","A","1992",3.0294,
"SAU","POP","TOT","AGRWTH","A","1993",2.7672,
"SAU","POP","TOT","AGRWTH","A","1994",2.5271,
"SAU","POP","TOT","AGRWTH","A","1995",2.3196,
"SAU","POP","TOT","AGRWTH","A","1996",2.1121,
"SAU","POP","TOT","AGRWTH","A","1997",1.9548,
"SAU","POP","TOT","AGRWTH","A","1998",1.9321,
"SAU","POP","TOT","AGRWTH","A","1999",2.0719,
"SAU","POP","TOT","AGRWTH","A","2000",2.3154,
"SAU","POP","TOT","AGRWTH","A","2001",2.5971,
"SAU","POP","TOT","AGRWTH","A","2002",2.8291,
"SAU","POP","TOT","AGRWTH","A","2003",2.9677,
"SAU","POP","TOT","AGRWTH","A","2004",2.9812,
"SAU","POP","TOT","AGRWTH","A","2005",2.9134,
"SAU","POP","TOT","AGRWTH","A","2006",2.8137,
"SAU","POP","TOT","AGRWTH","A","2007",2.7433,
"SAU","POP","TOT","AGRWTH","A","2008",2.7252,
"SAU","POP","TOT","AGRWTH","A","2009",2.7783,
"SAU","POP","TOT","AGRWTH","A","2010",2.8662,
"SAU","POP","TOT","AGRWTH","A","2011",2.9619,
"SAU","POP","TOT","AGRWTH","A","2012",3.0042,
"SAU","POP","TOT","AGRWTH","A","2013",2.9502,
"SAU","POP","TOT","AGRWTH","A","2014",2.7792,
"SAU","POP","TOT","AGRWTH","A","2015",2.5357,
"SAU","POP","TOT","AGRWTH","A","2016",0.7302,
"SAU","POP","TOT","AGRWTH","A","2017",2.5955,
"SAU","POP","TOT","AGRWTH","A","2018",2.4561,
"SGP","POP","TOT","AGRWTH","A","1960",4.7237,
"SGP","POP","TOT","AGRWTH","A","1961",3.4013,
"SGP","POP","TOT","AGRWTH","A","1962",2.8078,
"SGP","POP","TOT","AGRWTH","A","1963",2.5597,
"SGP","POP","TOT","AGRWTH","A","1964",2.5961,
"SGP","POP","TOT","AGRWTH","A","1965",2.4598,
"SGP","POP","TOT","AGRWTH","A","1966",2.5173,
"SGP","POP","TOT","AGRWTH","A","1967",2.2332,
"SGP","POP","TOT","AGRWTH","A","1968",1.7394,
"SGP","POP","TOT","AGRWTH","A","1969",1.5159,
"SGP","POP","TOT","AGRWTH","A","1970",-1.416,
"SGP","POP","TOT","AGRWTH","A","1971",4.9333,
"SGP","POP","TOT","AGRWTH","A","1972",1.8694,
"SGP","POP","TOT","AGRWTH","A","1973",1.8862,
"SGP","POP","TOT","AGRWTH","A","1974",1.678,
"SGP","POP","TOT","AGRWTH","A","1975",1.4709,
"SGP","POP","TOT","AGRWTH","A","1976",1.3568,
"SGP","POP","TOT","AGRWTH","A","1977",1.3953,
"SGP","POP","TOT","AGRWTH","A","1978",1.217,
"SGP","POP","TOT","AGRWTH","A","1979",1.2703,
"SGP","POP","TOT","AGRWTH","A","1980",-4.253,
"SGP","POP","TOT","AGRWTH","A","1981",1.8525,
"SGP","POP","TOT","AGRWTH","A","1982",1.7769,
"SGP","POP","TOT","AGRWTH","A","1983",1.7101,
"SGP","POP","TOT","AGRWTH","A","1984",1.5601,
"SGP","POP","TOT","AGRWTH","A","1985",1.5922,
"SGP","POP","TOT","AGRWTH","A","1986",1.4493,
"SGP","POP","TOT","AGRWTH","A","1987",1.4002,
"SGP","POP","TOT","AGRWTH","A","1988",1.7461,
"SGP","POP","TOT","AGRWTH","A","1989",1.8922,
"SGP","POP","TOT","AGRWTH","A","1990",3.3328,
"SGP","POP","TOT","AGRWTH","A","1991",2.1505,
"SGP","POP","TOT","AGRWTH","A","1992",1.9697,
"SGP","POP","TOT","AGRWTH","A","1993",1.9227,
"SGP","POP","TOT","AGRWTH","A","1994",1.8868,
"SGP","POP","TOT","AGRWTH","A","1995",1.8303,
"SGP","POP","TOT","AGRWTH","A","1996",1.8124,
"SGP","POP","TOT","AGRWTH","A","1997",1.8014,
"SGP","POP","TOT","AGRWTH","A","1998",1.8126,
"SGP","POP","TOT","AGRWTH","A","1999",1.5617,
"SGP","POP","TOT","AGRWTH","A","2000",1.3525,
"SGP","POP","TOT","AGRWTH","A","2001",1.605,
"SGP","POP","TOT","AGRWTH","A","2002",1.715,
"SGP","POP","TOT","AGRWTH","A","2003",-0.474,
"SGP","POP","TOT","AGRWTH","A","2004",1.3773,
"SGP","POP","TOT","AGRWTH","A","2005",1.5981,
"SGP","POP","TOT","AGRWTH","A","2006",1.6748,
"SGP","POP","TOT","AGRWTH","A","2007",1.6219,
"SGP","POP","TOT","AGRWTH","A","2008",1.6627,
"SGP","POP","TOT","AGRWTH","A","2009",2.5041,
"SGP","POP","TOT","AGRWTH","A","2010",1.0135,
"SGP","POP","TOT","AGRWTH","A","2011",0.4647,
"SGP","POP","TOT","AGRWTH","A","2012",0.7641,
"SGP","POP","TOT","AGRWTH","A","2013",0.6952,
"SGP","POP","TOT","AGRWTH","A","2014",0.6759,
"SGP","POP","TOT","AGRWTH","A","2015",0.8254,
"SGP","POP","TOT","AGRWTH","A","2016",0.7909,
"SGP","POP","TOT","AGRWTH","A","2017",0.8195,
"SGP","POP","TOT","AGRWTH","A","2018",0.7183,
"WLD","POP","TOT","AGRWTH","A","1960",1.86,
"WLD","POP","TOT","AGRWTH","A","1961",1.8822,
"WLD","POP","TOT","AGRWTH","A","1962",1.9072,
"WLD","POP","TOT","AGRWTH","A","1963",1.9378,
"WLD","POP","TOT","AGRWTH","A","1964",1.9748,
"WLD","POP","TOT","AGRWTH","A","1965",2.0137,
"WLD","POP","TOT","AGRWTH","A","1966",2.052,
"WLD","POP","TOT","AGRWTH","A","1967",2.0812,
"WLD","POP","TOT","AGRWTH","A","1968",2.0932,
"WLD","POP","TOT","AGRWTH","A","1969",2.0841,
"WLD","POP","TOT","AGRWTH","A","1970",2.0594,
"WLD","POP","TOT","AGRWTH","A","1971",2.0324,
"WLD","POP","TOT","AGRWTH","A","1972",2.0063,
"WLD","POP","TOT","AGRWTH","A","1973",1.973,
"WLD","POP","TOT","AGRWTH","A","1974",1.9327,
"WLD","POP","TOT","AGRWTH","A","1975",1.8893,
"WLD","POP","TOT","AGRWTH","A","1976",1.8435,
"WLD","POP","TOT","AGRWTH","A","1977",1.8032,
"WLD","POP","TOT","AGRWTH","A","1978",1.7775,
"WLD","POP","TOT","AGRWTH","A","1979",1.7704,
"WLD","POP","TOT","AGRWTH","A","1980",1.7766,
"WLD","POP","TOT","AGRWTH","A","1981",1.7816,
"WLD","POP","TOT","AGRWTH","A","1982",1.7834,
"WLD","POP","TOT","AGRWTH","A","1983",1.7917,
"WLD","POP","TOT","AGRWTH","A","1984",1.8069,
"WLD","POP","TOT","AGRWTH","A","1985",1.8238,
"WLD","POP","TOT","AGRWTH","A","1986",1.8435,
"WLD","POP","TOT","AGRWTH","A","1987",1.8535,
"WLD","POP","TOT","AGRWTH","A","1988",1.8379,
"WLD","POP","TOT","AGRWTH","A","1989",1.7903,
"WLD","POP","TOT","AGRWTH","A","1990",1.7212,
"WLD","POP","TOT","AGRWTH","A","1991",1.6472,
"WLD","POP","TOT","AGRWTH","A","1992",1.5804,
"WLD","POP","TOT","AGRWTH","A","1993",1.5204,
"WLD","POP","TOT","AGRWTH","A","1994",1.4714,
"WLD","POP","TOT","AGRWTH","A","1995",1.4312,
"WLD","POP","TOT","AGRWTH","A","1996",1.3925,
"WLD","POP","TOT","AGRWTH","A","1997",1.3547,
"WLD","POP","TOT","AGRWTH","A","1998",1.3244,
"WLD","POP","TOT","AGRWTH","A","1999",1.3027,
"WLD","POP","TOT","AGRWTH","A","2000",1.2879,
"WLD","POP","TOT","AGRWTH","A","2001",1.2759,
"WLD","POP","TOT","AGRWTH","A","2002",1.2651,
"WLD","POP","TOT","AGRWTH","A","2003",1.2576,
"WLD","POP","TOT","AGRWTH","A","2004",1.253,
"WLD","POP","TOT","AGRWTH","A","2005",1.2503,
"WLD","POP","TOT","AGRWTH","A","2006",1.2486,
"WLD","POP","TOT","AGRWTH","A","2007",1.2465,
"WLD","POP","TOT","AGRWTH","A","2008",1.2428,
"WLD","POP","TOT","AGRWTH","A","2009",1.2367,
"WLD","POP","TOT","AGRWTH","A","2010",1.2282,
"WLD","POP","TOT","AGRWTH","A","2011",1.2192,
"WLD","POP","TOT","AGRWTH","A","2012",1.2092,
"WLD","POP","TOT","AGRWTH","A","2013",1.1959,
"WLD","POP","TOT","AGRWTH","A","2014",1.1787,
"WLD","POP","TOT","AGRWTH","A","2015",1.1585,
"WLD","POP","TOT","AGRWTH","A","2016",1.1371,
"WLD","POP","TOT","AGRWTH","A","2017",1.1155,
"WLD","POP","TOT","AGRWTH","A","2018",1.0934,
"G20","POP","TOT","AGRWTH","A","1960",1.6192,
"G20","POP","TOT","AGRWTH","A","1961",1.6748,
"G20","POP","TOT","AGRWTH","A","1962",1.7107,
"G20","POP","TOT","AGRWTH","A","1963",1.7408,
"G20","POP","TOT","AGRWTH","A","1964",1.7889,
"G20","POP","TOT","AGRWTH","A","1965",1.8376,
"G20","POP","TOT","AGRWTH","A","1966",1.8645,
"G20","POP","TOT","AGRWTH","A","1967",1.9233,
"G20","POP","TOT","AGRWTH","A","1968",1.9307,
"G20","POP","TOT","AGRWTH","A","1969",1.9398,
"G20","POP","TOT","AGRWTH","A","1970",1.9041,
"G20","POP","TOT","AGRWTH","A","1971",1.9138,
"G20","POP","TOT","AGRWTH","A","1972",1.8793,
"G20","POP","TOT","AGRWTH","A","1973",1.8253,
"G20","POP","TOT","AGRWTH","A","1974",1.7669,
"G20","POP","TOT","AGRWTH","A","1975",1.7086,
"G20","POP","TOT","AGRWTH","A","1976",1.6271,
"G20","POP","TOT","AGRWTH","A","1977",1.572,
"G20","POP","TOT","AGRWTH","A","1978",1.5368,
"G20","POP","TOT","AGRWTH","A","1979",1.5236,
"G20","POP","TOT","AGRWTH","A","1980",1.5544,
"G20","POP","TOT","AGRWTH","A","1981",1.5231,
"G20","POP","TOT","AGRWTH","A","1982",1.5066,
"G20","POP","TOT","AGRWTH","A","1983",1.5094,
"G20","POP","TOT","AGRWTH","A","1984",1.5203,
"G20","POP","TOT","AGRWTH","A","1985",1.5455,
"G20","POP","TOT","AGRWTH","A","1986",1.5767,
"G20","POP","TOT","AGRWTH","A","1987",1.5881,
"G20","POP","TOT","AGRWTH","A","1988",1.5802,
"G20","POP","TOT","AGRWTH","A","1989",1.537,
"G20","POP","TOT","AGRWTH","A","1990",1.4792,
"G20","POP","TOT","AGRWTH","A","1991",1.4335,
"G20","POP","TOT","AGRWTH","A","1992",1.3217,
"G20","POP","TOT","AGRWTH","A","1993",1.2439,
"G20","POP","TOT","AGRWTH","A","1994",1.1805,
"G20","POP","TOT","AGRWTH","A","1995",1.1365,
"G20","POP","TOT","AGRWTH","A","1996",1.0912,
"G20","POP","TOT","AGRWTH","A","1997",1.0535,
"G20","POP","TOT","AGRWTH","A","1998",1.0164,
"G20","POP","TOT","AGRWTH","A","1999",0.9923,
"G20","POP","TOT","AGRWTH","A","2000",0.9906,
"G20","POP","TOT","AGRWTH","A","2001",0.9588,
"G20","POP","TOT","AGRWTH","A","2002",0.9151,
"G20","POP","TOT","AGRWTH","A","2003",0.9368,
"G20","POP","TOT","AGRWTH","A","2004",0.9265,
"G20","POP","TOT","AGRWTH","A","2005",0.9214,
"G20","POP","TOT","AGRWTH","A","2006",0.9161,
"G20","POP","TOT","AGRWTH","A","2007",0.9203,
"G20","POP","TOT","AGRWTH","A","2008",0.9184,
"G20","POP","TOT","AGRWTH","A","2009",0.8916,
"G20","POP","TOT","AGRWTH","A","2010",0.7988,
"G20","POP","TOT","AGRWTH","A","2011",0.8233,
"G20","POP","TOT","AGRWTH","A","2012",0.8297,
"G20","POP","TOT","AGRWTH","A","2013",0.8182,
"G20","POP","TOT","AGRWTH","A","2014",0.8136,
"G20","POP","TOT","AGRWTH","A","2015",0.7824,
"G20","POP","TOT","AGRWTH","A","2016",0.7526,
"G20","POP","TOT","AGRWTH","A","2017",0.7262,
"G20","POP","TOT","AGRWTH","A","2018",0.7037,
